time21_5,latitude,longitude,halfAngle,speed,type,isMostAccurate,associatedCMEID,note,catalog,featureCode,dataLevel,measurementTechnique,imageType,tilt,minorHalfWidth,speedMeasuredAtHeight,submissionTime,versionId,link
2023-11-01T02:45Z,-32.0,3.0,29.0,717.0,C,True,2023-10-31T22:12:00-CME-001,Parameters are based off of the best fit of the bulk feature as seen in SOHO LASCO C3 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.1,2023-11-01T17:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27538/-1
2023-11-01T02:32Z,-32.0,10.0,34.0,785.0,C,True,2023-10-31T22:12:00-CME-001,"Measurement of the wider portion which is believed to be the shock. The measured longitude/latitude is based on the approximate source location, but deflection from the source is possible so these parameters may vary by +/-10 degrees as a result.",M2M_CATALOG,SH,0,SWPC_CAT,running difference,,,19.4,2023-11-01T17:56Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27539/-1
2023-11-01T22:09Z,5.0,-90.0,22.0,387.0,S,True,2023-11-01T13:25:00-CME-001,"As the source is so close to the eastern limb, it's difficult to determine a precise source location. As a result the measured longitude may vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-11-01T20:18Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27543/-1
2023-11-02T08:48Z,35.0,-20.0,35.0,699.0,C,True,2023-11-02T03:36:00-CME-001,"Measurement of the bulk portion of this event based on the approximate source location. Since the source location occurs from a large region on the Earth-facing disk, it is possible the latitude and longitude parameters vary. Multiple measurements produced speeds ranging from 641 km/s to 851 km/s.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.5,2023-11-02T13:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27548/-1
2023-11-02T16:27Z,-4.0,-90.0,40.0,450.0,S,True,2023-11-02T06:00:00-CME-001,"As this CME has an irregularly shaped front, this measurement follows the outermost bulk portion which extends to the SE. Additionally, since the source location is so close to the eastern limb, a longitude of -90 degrees was used in this measurement but the longitude may vary by +/- 10 degrees since the exact source location is unknown.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,17.5,2023-11-02T16:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27556/-1
2023-11-03T01:14Z,7.0,-85.0,17.0,611.0,C,True,2023-11-02T19:48:00-CME-001,Measured longitude based on the source location. The leading edge of this event becomes diffuse and difficult to track in later imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.3,2023-11-03T17:42Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27567/-1
2023-11-03T10:05Z,2.0,45.0,23.0,332.0,S,True,2023-11-02T23:12:00-CME-001,Preliminary measurement based on the source location. The leading edge of this event is difficult to measure as it becomes diffuse in later imagery. Note that this CME is soon engulfed by the faster 2023-11-03T05:48Z CME.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.5,2023-11-03T21:02Z,3,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27565/-1
2023-11-03T09:17Z,21.0,-3.0,45.0,874.0,C,True,2023-11-03T05:48:00-CME-001,"Uncertain re-analysis of this CME in its totality (encompassing the somewhat later more western part of its complex front), based on the best fit in swpc_cat with two coronagraphs. The CME seems to have deflected SE compared to the center of the erupting filament (~N30W30).",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-11-05T16:39Z,4,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27571/-1
2023-11-03T17:50Z,-38.0,104.0,41.0,504.0,C,True,2023-11-03T10:12:00-CME-001,"Measurement of a narrower, bright likely bulk front. Analysis is approximate since we do not see the source of this CME which is behind the limb.",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-11-03T21:00Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27577/-1
2023-11-04T01:54Z,-29.0,100.0,10.0,498.0,S,True,2023-11-03T19:12:00-CME-001,The measured longitude is based on the approximate source location as the associated eruption occurs just beyond the limb. The longitude may therefore vary by +/-10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.0,2023-11-04T17:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27583/-1
2023-11-04T13:01Z,68.0,80.0,49.0,308.0,S,True,2023-11-04T01:25:00-CME-001,"Measured parameters based on the source location. This event has an irregular front, the outermost feature was tracked in the measurement.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2023-11-04T18:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27589/-1
2023-11-04T11:21Z,60.0,-3.0,15.0,572.0,C,True,2023-11-04T05:12:00-CME-001,"Measurement based on the approximate source location. As the source is associated with a large region of dimming, it's possible the latitude and longitude vary slightly from the measured parameters.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,12.8,2023-11-04T18:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27591/-1
2023-11-04T19:19Z,49.0,90.0,39.0,360.0,S,True,2023-11-04T10:24:00-CME-001,"Measurement based on the most likely source location. As the event is faint and difficult to track for more than a few frames, this measurement is speculative and may vary.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.6,2023-11-04T20:23Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27597/-1
2023-11-05T15:05Z,-40.0,36.0,31.0,434.0,S,True,2023-11-05T04:12:00-CME-001,Approximate analysis based on fit in swpc_cat with two coronagraphs and on the location of erupting filament.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-05T17:32Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27613/-1
2023-11-05T17:42Z,-20.0,-80.0,24.0,385.0,S,True,2023-11-05T08:12:00-CME-001,"Analysis based on fit with two coronagrahps with swpc_cat, confirmed by approximate location of the sourc (erupting filament).",M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-11-05T20:34Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27618/-1
2023-11-05T22:02Z,32.0,-55.0,25.0,735.0,C,True,2023-11-05T16:53:00-CME-001,,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-06T01:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27622/-1
2023-11-06T13:39Z,-30.0,62.0,36.0,595.0,C,True,2023-11-06T07:36:00-CME-001,A very approximate analysis (especially the longitude) since the source is close/on the limb and is not seen in its entirety.,M2M_CATALOG,LE,1,SWPC_CAT,direct,,,,2023-11-06T19:16Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27632/-1
2023-11-08T11:39Z,12.0,88.0,34.0,871.0,C,True,2023-11-08T07:24:00-CME-001,Measurement of leading edge using SOHO LASCO C2/C3 in SWPC_CAT. Parameters obtained using source location coordinates.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.2,2023-11-08T13:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27644/-1
2023-11-09T03:53Z,33.0,70.0,10.0,373.0,S,True,2023-11-08T17:24:00-CME-001,Measurement using SOHO LASCO C2/C3 difference imagery in SWPC_CAT. Longitude is based on source location. Not visible in STEREO A COR2 due to a data gap.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-11-09T13:49Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27654/-1
2023-11-09T16:01Z,14.0,10.0,45.0,782.0,C,True,2023-11-09T12:23:00-CME-001,Measurement of leading edge once additional frames of C3 and STEREO A COR2 became available. The leading edge and the shock features of this CME are not clearly distinguishable from each other.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,20.0,2023-11-09T16:41Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27658/-1
2023-11-11T04:00Z,-7.0,35.0,41.0,454.0,S,True,2023-11-10T20:12:00-CME-001,Measurement based off of faint shock front. The front enters the field of view somewhat symmetric but becomes more asymmetric as it progresses into the field of view. Due to this tracking the front's lower right hand boundary seemed more accurate. The front becomes too diffuse to track well into C3. This front is not visible in STEREO A COR2 difference imagery.,M2M_CATALOG,RHB,0,SWPC_CAT,running difference,,,6.9,2023-11-11T15:24Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27667/-1
2023-11-11T06:26Z,-5.0,35.0,28.0,361.0,S,True,2023-11-10T20:12:00-CME-001,These parameters are based off of the possible bulk/trailing front.,M2M_CATALOG,TE,0,SWPC_CAT,running difference,,,12.7,2023-11-11T15:33Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27669/-1
2023-11-12T00:06Z,37.0,56.0,30.0,265.0,S,True,2023-11-11T08:00:00-CME-001,Parameters are based off of best fit between SOHO LASCO C3 and STEREO A COR leading edge feature. Longitude may vary between 40 to 70 degrees based on measurements.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.9,2023-11-11T20:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27674/-1
2023-11-12T19:46Z,26.0,60.0,27.0,382.0,S,True,2023-11-12T10:24:00-CME-001,Measurement of leading edge based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.7,2023-11-12T15:58Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27679/-1
2023-11-13T01:42Z,-3.0,70.0,32.0,425.0,S,True,2023-11-12T16:24:00-CME-001,Measurement of leading edge using source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 imagery. Limited STEREO A imagery was used due to a data gap.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.9,2023-11-13T13:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27683/-1
2023-11-14T10:06Z,-38.0,65.0,11.0,582.0,C,True,2023-11-14T04:00:00-CME-001,Parameters are based off of source and best fit in SWPC_CAT difference imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-11-14T14:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27689/-1
2023-11-14T16:47Z,-43.0,71.0,15.0,461.0,S,True,2023-11-14T09:24:00-CME-001,This CME has a diffuse front which becomes difficult to track in later imagery. The measured longitude is based on the source location and may vary slightly due to possible deflection.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.7,2023-11-14T15:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27692/-1
2023-11-14T17:24Z,-40.0,71.0,12.0,574.0,C,True,2023-11-14T11:24:00-CME-001,Parameters based off of apparent source and best fit in swpc_cat difference imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.0,2023-11-14T20:46Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27695/-1
2023-11-14T23:00Z,35.0,138.0,23.0,381.0,S,True,2023-11-14T13:36:00-CME-001,"These parameters are based off of the best fit in SOHO LASCO C2, C3, STEREO A COR2.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.7,2023-11-14T22:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27697/-1
2023-11-15T00:50Z,-41.0,74.0,15.0,351.0,S,True,2023-11-14T15:12:00-CME-001,"The measured longitude is based on the source location. The leading edge of this event becomes diffuse and therefore difficult to track in later imagery, so this measurement relies on earlier images.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.6,2023-11-15T18:21Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27713/-1
2023-11-15T05:59Z,-28.0,75.0,23.0,522.0,C,True,2023-11-14T23:24:00-CME-001,Measurement of leading edge based on source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.4,2023-11-15T17:55Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27709/-1
2023-11-15T11:47Z,-5.0,75.0,22.0,293.0,S,True,2023-11-14T23:48:00-CME-001,The visible leading edge of this CME fades away after a few frames of SOHO LASCO C3 and STEREO A COR2 imagery. Measurement based on potential source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.1,2023-11-15T18:02Z,2,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27711/-1
2023-11-15T07:55Z,48.0,-100.0,37.0,542.0,C,True,2023-11-15T01:25:00-CME-001,"The measured longitude is based on the approximate source location. Since the source is slightly far-sided and a precise location is unknown, the longitude may vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.3,2023-11-15T13:59Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27700/-1
2023-11-15T10:53Z,-26.0,80.0,21.0,534.0,C,True,2023-11-15T04:24:00-CME-001,"Measurement based on the source location. The leading edge of this event becomes diffuse and difficult to track in later imagery, so this measurement relies on earlier images.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,8.7,2023-11-15T14:36Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27703/-1
2023-11-15T12:40Z,46.0,-145.0,57.0,642.0,C,True,2023-11-15T06:36:00-CME-001,This measurement is based on the approximate source location using GONG far-sided imagery. Multiple measurements produced speeds ranging from 577 to 709 km/s and longitudes ranging from -145 and -158 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.5,2023-11-15T16:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27706/-1
2023-11-15T21:14Z,-25.0,90.0,23.0,413.0,S,True,2023-11-15T12:36:00-CME-001,"Measurement based on the source location. Since the source appears so close to the limb, it is difficult to determine a precise longitude and the measurement may vary by +/- 10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.6,2023-11-15T19:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27716/-1
2023-11-16T10:58Z,10.0,17.0,32.0,467.0,S,True,2023-11-16T03:48:00-CME-001,Measurement of leading edge using source location and best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPc_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,20.0,2023-11-16T14:19Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27723/-1
2023-11-16T17:23Z,-9.0,-153.0,31.0,723.0,C,True,2023-11-16T12:48:00-CME-001,"This is a measurement of the leading edge that may encompass part of the shock. Measurement primarily uses STEREO A COR2 imagery due to lack of available SOHO imagery. The longitude is based on the best fit between SOHO LASCO C2, STEREO A COR2, as well as potential source location on the far side as seen in NSO GONG imagery.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,19.6,2023-11-16T18:40Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27731/-1
2023-11-16T22:48Z,1.0,45.0,15.0,344.0,S,True,2023-11-16T13:25:00-CME-001,Measurement based on source location. Limited SOHO LASCO C2 imagery was used and no SOHO LASCO C3 imagery was used for this measurement due to a data gap. Measurement primarily uses STEREO A COR2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.4,2023-11-16T19:22Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27736/-1
2023-11-17T07:53Z,6.0,-90.0,36.0,361.0,S,True,2023-11-16T22:00:00-CME-001,"Measurement assuming a source longitude directly on the limb as observed in EUV imagery. The front is not observable far into SOHO LASCO C3, or in STEREO COR2A at all.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.0,2023-11-17T19:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27743/-1
2023-11-18T03:23Z,-32.0,70.0,23.0,259.0,S,True,2023-11-17T14:00:00-CME-001,"Measurement of faint, diffuse leading edge of the CME in early coronagraph imagery before it fades away in SOHO LASCO C2/C3 and STEREO A COR2.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.2,2023-11-17T20:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27747/-1
2023-11-18T20:24Z,7.0,-105.0,31.0,277.0,S,True,2023-11-18T07:24:00-CME-001,"Two spacecraft measurement using early frames of the CME, which is overtaken by a narrower and slightly faster CME.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.0,2023-11-18T15:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27758/-1
2023-11-18T17:59Z,9.0,-101.0,23.0,375.0,S,True,2023-11-18T08:36:00-CME-001,Two spacecraft leading edge measurement of the combined front of both CMEs.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-11-18T15:20Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27760/-1
2023-11-19T07:54Z,-70.0,153.0,31.0,451.0,S,True,2023-11-19T00:24:00-CME-001,"Parameters are based off of the best fit in SOHO LASCO C3 and STEREO A COR2 imagery. The front is more diffuse in STEREO A imagery, making it difficult to get a good fit. Wide range of longitudes provided plausible fits (150 to 175 degrees). Some uncertainty is present due to limited stereoscopic view of the source footpoints and CME.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.3,2023-11-19T17:50Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27768/-1
2023-11-19T12:22Z,-51.0,-99.0,35.0,363.0,S,True,2023-11-19T01:48:00-CME-001,Parameters based off of best fit and potential source location.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.1,2023-11-19T19:13Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27770/-1
2023-11-19T12:53Z,22.0,95.0,28.0,396.0,S,True,2023-11-19T03:48:00-CME-001,Parameters based off of best fit and potential source location. The front becomes too diffuse to track beyond SOHO LASCO C2.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.1,2023-11-19T20:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27772/-1
2023-11-19T22:20Z,-40.0,-75.0,26.0,269.0,S,True,2023-11-19T09:12:00-CME-001,Two spacecraft left hand boundary measurement of the faint front as it propagates outward.,M2M_CATALOG,LHB,0,SWPC_CAT,running difference,,,7.0,2023-11-20T19:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27780/-1
2023-11-20T09:24Z,26.0,119.0,27.0,452.0,S,True,2023-11-20T01:48:00-CME-001,Two spacecraft leading edge measurement to about 13 solar radii at which point the CME front becomes too faint to reliably measure. Uncertainty in longitude about 25 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,13.0,2023-11-20T20:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27785/-1
2023-11-20T19:38Z,63.0,-138.0,29.0,717.0,C,True,2023-11-20T15:12:00-CME-001,Updated measurement using SOHO and STEREO A coronagraph imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2023-11-21T17:14Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27800/-1
2023-11-20T22:34Z,-58.0,-102.0,25.0,507.0,C,True,2023-11-20T15:24:00-CME-001,Updated wider measurement considering the far-sided longitude of the eruption using a fainter portion west of the brighter narrower portion present in the other measurement. Uncertainty in longitude up to 25 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-11-21T17:26Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27801/-1
2023-11-21T06:54Z,5.0,-98.0,36.0,598.0,C,True,2023-11-21T00:36:00-CME-001,"Leading edge of the brighter bulk using two spacecraft, incorporating some but not all of the fainter shock.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,14.0,2023-11-21T13:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27797/-1
2023-11-22T06:50Z,9.0,-50.0,24.0,643.0,C,True,2023-11-22T01:48:00-CME-001,Measurement of leading edge using source location and minor adjustment for best fit in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.1,2023-11-22T18:38Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27823/-1
2023-11-22T12:39Z,-54.0,-60.0,41.0,702.0,C,True,2023-11-22T06:48:00-CME-001,"Longitude based on center of eruption as seen on the disk, with slight adjustments for best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,18.6,2023-11-22T16:47Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27816/-1
2023-11-22T22:29Z,-60.0,-20.0,24.0,270.0,S,True,2023-11-22T09:24:00-CME-001,Parameters based on potential source location with adjustments for best fit between SOHO LASCO C2/C3 and STEREO A COR2 in SWPC_CAT.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.4,2023-11-22T18:07Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27820/-1
2023-11-23T03:56Z,-31.0,6.0,49.0,665.0,C,True,2023-11-22T21:36:00-CME-001,"Earth-sided measurement using source location observed in UV imagery. Best fit between C2/C3 and STEREO A COR2 difference imagery. (A far-sided measurement was attempted to be thorough, and it did not fit as well as Earth-sided.)",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,21.2,2023-11-23T17:30Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27830/-1
2023-11-23T07:45Z,36.0,110.0,28.0,704.0,C,True,2023-11-23T02:00:00-CME-001,"Best fit measurement using approximation that source is at W110, based on UV imagery showing field line movement beyond the NW limb.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,11.0,2023-11-24T18:48Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27856/-1
2023-11-23T05:58Z,32.0,-134.0,39.0,1215.0,O,True,2023-11-23T03:12:00-CME-001,Measurement using best fit between coronagraphs and estimate of source from EUV imagery. Shock and bulk are a bit irregular but appear to be moving close together.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,26.0,2023-11-23T19:29Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27836/-1
2023-11-23T09:48Z,9.0,-90.0,27.0,984.0,C,True,2023-11-23T06:00:00-CME-001,Measurement of loop using best fit between coronagraphs and source location as seen in EUV imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,20.0,2023-11-23T23:01Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27844/-1
2023-11-23T11:10Z,-4.0,-60.0,39.0,775.0,C,True,2023-11-23T06:12:00-CME-001,"Measurement of the leading edge using source location as a starting reference point, but then using best fit between coronagraphs.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,15.0,2023-11-23T23:12Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27846/-1
2023-11-24T11:07Z,-19.0,-99.0,29.0,324.0,S,True,2023-11-23T20:12:00-CME-001,Parameters based off of possible source location and best fit in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The longitude may vary by +/- 10 degrees.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,10.1,2023-11-24T18:17Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27854/-1
2023-11-24T14:03Z,75.0,-126.0,26.0,694.0,C,True,2023-11-24T07:36:00-CME-001,Based on potential source location and best fit in coronagraph difference imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.3,2023-11-24T22:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27860/-1
2023-11-25T00:16Z,32.0,-126.0,30.0,235.0,S,True,2023-11-24T09:12:00-CME-001,Parameters are based off of best fit in SOHO LASCO C2 and STEREO A COR2 imagery.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,6.4,2023-11-24T22:37Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27862/-1
2023-11-24T14:06Z,-31.0,14.0,26.0,833.0,C,True,2023-11-24T10:12:00-CME-001,"Fit based off of faint leading edge, possibly a shock.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,,2023-11-24T23:25Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27864/-1
2023-11-25T23:52Z,46.0,-122.0,18.0,310.0,S,True,2023-11-25T11:48:00-CME-001,"The measured longitude is based on the best fit between SOHO LASCO C2 and STEREO A COR2 imagery. Since the source location is far-sided, a precise source longitude is unknown.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,7.6,2023-11-25T19:55Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27877/-1
2023-11-25T22:49Z,-29.0,90.0,10.0,389.0,S,True,2023-11-25T13:37:00-CME-001,"Since the source appears so close to the limb, it's difficult to determine a precise source longitude. The measured longitude may therefore vary by +/-10 degrees.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,5.3,2023-11-25T19:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27875/-1
2023-11-26T15:02Z,37.0,-2.0,14.0,491.0,S,True,2023-11-26T08:36:00-CME-001,Measured to be far out of ecliptic. Measured using source location as seen in UV imagery and best fit between C2 and STEREO A COR2. Faint CME disappears before leaving STEREO A COR2 field of view.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,9.0,2023-11-26T17:51Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27886/-1
2023-11-27T12:38Z,-31.0,10.0,38.0,556.0,C,True,2023-11-27T06:48:00-CME-001,"CME is a beautiful loop with one piece that protrudes out on the left-hand side. Measurement was made by fitting the lemniscate to the 'perfect' loop, then setting the leading edge to be halfway between the loop and the front of the protruding piece. Measurement was made using source location of the filament with adjustment for apparent southeastern deflection seen in UV imagery of the Earth-facing disk, along with best fit between coronagraphs SOHO LASCO and STEREO A COR2.",M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.0,2023-11-27T14:31Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27890/-1
2023-11-28T02:57Z,-4.0,-15.0,39.0,500.0,C,True,2023-11-27T20:12:00-CME-001,Updated measurement after further analysis and using a few more frames further into SOHO LASCO C2/C3 and STEREO COR2A.,M2M_CATALOG,LE,0,SWPC_CAT,running difference,,,16.5,2023-11-28T17:08Z,1,https://webtools.ccmc.gsfc.nasa.gov/DONKI/view/CMEAnalysis/27902/-1
